time_s,x,y,vx,vy
6900.0,-356425348.7695428,-7531386.098498664,21.637133612491944,-1091.352850425439
6960.0,-356424044.8980081,-7596867.149929033,21.82525073959583,-1091.3488581606452
7020.0,-356422729.7394706,-7662347.960786797,22.01336703920083,-1091.344831338638
7080.0,-356421403.2939801,-7727828.52899853,22.201482504175704,-1091.34076995962
7140.0,-356420065.561587,-7793308.852490815,22.389597127389283,-1091.3366740237964
7200.0,-356418716.5423418,-7858788.929190253,22.577710901710457,-1091.3325435313734
7260.0,-356417356.2362959,-7924268.757023453,22.765823820008173,-1091.3283784825594
7320.0,-356415984.6435007,-7989748.333917037,22.953935875151448,-1091.3241788775642
7380.0,-356414601.7640083,-8055227.657797641,23.14204706000936,-1091.3199447165998
7440.0,-356413207.59787107,-8120706.726591914,23.33015736745105,-1091.3156759998794
7500.0,-356411802.1451419,-8186185.538226516,23.518266790345724,-1091.3113727276182
7560.0,-356410385.4058741,-8251664.090628122,23.70637532156265,-1091.3070349000332
7620.0,-356408957.3801213,-8317142.381723418,23.894482953971167,-1091.302662517343
7680.0,-356407518.06793773,-8382620.409439106,24.082589680440677,-1091.2982555797678
7740.0,-356406067.46937793,-8448098.171701897,24.27069549384065,-1091.2938140875299
7800.0,-356404605.5844969,-8513575.66643852,24.458800387040615,-1091.2893380408534
7860.0,-356403132.41335005,-8579052.891575715,24.646904352910177,-1091.2848274399637
7920.0,-356401647.95599324,-8644529.845040236,24.83500738431901,-1091.280282285088
7980.0,-356400152.21248275,-8710006.52475885,25.02310947413685,-1091.2757025764558
8040.0,-356398645.18287534,-8775482.928658338,25.211210615233504,-1091.271088314298
8100.0,-356397126.8672281,-8840959.054665498,25.399310800478855,-1091.2664394988467
8160.0,-356395597.26559854,-8906434.900707139,25.587410022742848,-1091.2617561303366
8220.0,-356394056.3780447,-8971910.464710083,25.775508274895504,-1091.2570382090037
8280.0,-356392504.20462507,-9037385.744601168,25.96360554980691,-1091.2522857350857
8340.0,-356390940.7453984,-9102860.738307247,26.15170184034723,-1091.2474987088221
8400.0,-356389366.000424,-9168335.443755185,26.339797139386693,-1091.2426771304545
8460.0,-356387779.96976167,-9233809.858871864,26.52789143979561,-1091.2378210002257
8520.0,-356386182.6534714,-9299283.98158418,26.71598473444436,-1091.2329303183806
8580.0,-356384574.0516138,-9364757.809819043,26.90407701620339,-1091.2280050851657
8640.0,-356382954.16424984,-9430231.341503378,27.092168277943237,-1091.2230453008292
8700.0,-356381322.99144095,-9495704.574564125,27.2802585125345,-1091.2180509656212
8760.0,-356379680.533249,-9561177.50692824,27.46834771284785,-1091.2130220797933
8820.0,-356378026.7897363,-9626650.136522694,27.65643587175405,-1091.207958643599
8880.0,-356376361.7609654,-9692122.461274471,27.844522982123923,-1091.2028606572937
8940.0,-356374685.44699955,-9757594.479110572,28.03260903682838,-1091.1977281211343
9000.0,-356372997.84790224,-9823066.187958015,28.220694028738404,-1091.1925610353794
9060.0,-356371298.9637375,-9888537.585743831,28.408777950725057,-1091.1873594002896
9120.0,-356369588.7945697,-9954008.670395069,28.59686079565948,-1091.1821232161267
9180.0,-356367867.3404637,-10019479.439838791,28.784942556412894,-1091.176852483155
9240.0,-356366134.6014848,-10084949.892002078,28.973023225856593,-1091.1715472016401
9300.0,-356364390.5776986,-10150420.024812024,29.16110279686196,-1091.1662073718494
9360.0,-356362635.2691713,-10215889.83619574,29.349181262300455,-1091.160832994052
9420.0,-356360868.6759694,-10281359.324080355,29.53725861504362,-1091.1554240685189
9480.0,-356359090.7981599,-10346828.486393014,29.725334847963072,-1091.1499805955225
9540.0,-356357301.6358102,-10412297.321060875,29.91340995393052,-1091.1445025753374
9600.0,-356355501.1889881,-10477765.826011116,30.101483925817746,-1091.1389900082397
9660.0,-356353689.4577619,-10543233.999170931,30.289556756496626,-1091.1334428945072
9720.0,-356351866.44220024,-10608701.838467529,30.477628438839112,-1091.1278612344195
9780.0,-356350032.1423723,-10674169.34182814,30.665698965717244,-1091.1222450282578
9840.0,-356348186.5583476,-10739636.507180005,30.853768330003142,-1091.1165942763052
9900.0,-356346329.6901961,-10805103.332450386,31.041836524569014,-1091.1109089788467
9960.0,-356344461.5379882,-10870569.815566562,31.229903542287154,-1091.1051891361687
10020.0,-356342582.1017947,-10936035.954455828,31.417969376029944,-1091.0994347485596
10080.0,-356340691.3816869,-11001501.747045496,31.60603401866985,-1091.0936458163094
10140.0,-356338789.37773645,-11066967.191262899,31.794097463079424,-1091.0878223397099
10200.0,-356336876.0900155,-11132432.285035381,31.98215970213131,-1091.0819643190544
10260.0,-356334951.5185965,-11197897.02629031,32.17022072869824,-1091.0760717546384
10320.0,-356333015.6635524,-11263361.41295507,32.35828053565303,-1091.0701446467588
10380.0,-356331068.5249567,-11328825.442957059,32.54633911586859,-1091.0641829957142
10440.0,-356329110.10288316,-11394289.114223698,32.73439646221792,-1091.0581868018053
10500.0,-356327140.39740604,-11459752.424682423,32.92245256757411,-1091.0521560653342
10560.0,-356325159.40860003,-11525215.372260692,33.11050742481034,-1091.046090786605
10620.0,-356323167.1365402,-11590677.954885976,33.29856102679988,-1091.0399909659232
10680.0,-356321163.58130205,-11656140.17048577,33.486613366416094,-1091.0338566035962
10740.0,-356319148.7429616,-11721602.016987583,33.67466443653244,-1091.0276876999333
10800.0,-356317122.6215952,-11787063.492318943,33.86271423002246,-1091.0214842552455
10860.0,-356315085.2172797,-11852524.594407398,34.05076273975981,-1091.0152462698452
10920.0,-356313036.53009224,-11917985.321180517,34.23880995861822,-1091.0089737440471
10980.0,-356310976.56011057,-11983445.670565883,34.42685587947152,-1091.002666678167
11040.0,-356308905.3074128,-12048905.640491102,34.61490049519364,-1090.9963250725232
11100.0,-356306822.7720774,-12114365.228883797,34.802943798658596,-1090.9899489274349
11160.0,-356304728.95418334,-12179824.433671612,34.990985782740516,-1090.9835382432236
11220.0,-356302623.85381,-12245283.252782209,35.17902644031361,-1090.9770930202124
11280.0,-356300507.4710372,-12310741.68414327,35.3670657642522,-1090.9706132587262
11340.0,-356298379.80594516,-12376199.725682493,35.55510374743069,-1090.9640989590914
11400.0,-356296240.8586145,-12441657.375327604,35.74314038272359,-1090.9575501216364
11460.0,-356294090.6291263,-12507114.63100634,35.931175663005504,-1090.9509667466912
11520.0,-356291929.1175622,-12572571.490646463,36.11920958115114,-1090.9443488345876
11580.0,-356289756.324004,-12638027.952175753,36.307242130035306,-1090.9376963856591
11640.0,-356287572.24853414,-12703484.013522012,36.49527330253291,-1090.9310094002412
11700.0,-356285376.8912354,-12768939.67261306,36.68330309151896,-1090.9242878786708
11760.0,-356283170.252191,-12834394.927376738,36.87133148986857,-1090.9175318212865
11820.0,-356280952.3314846,-12899849.775740907,37.05935849045694,-1090.9107412284288
11880.0,-356278723.1292003,-12965304.215633448,37.24738408615939,-1090.90391610044
11940.0,-356276482.6454225,-13030758.244982265,37.435408269851344,-1090.897056437664
12000.0,-356274230.88023627,-13096211.86171528,37.62343103440832,-1090.8901622404467
12060.0,-356271967.8337269,-13161665.063760437,37.811452372705936,-1090.8832335091354
12120.0,-356269693.5059802,-13227117.849045701,37.99947227761992,-1090.8762702440793
12180.0,-356267407.8970824,-13292570.215499058,38.18749074202612,-1090.8692724456291
12240.0,-356265111.00712013,-13358022.161048517,38.37550775880047,-1090.8622401141379
12300.0,-356262802.83618045,-13423473.683622101,38.563523320819,-1090.8551732499598
12360.0,-356260483.3843509,-13488924.781147864,38.75153742095788,-1090.8480718534508
12420.0,-356258152.65171933,-13554375.451553876,38.93955005209337,-1090.840935924969
12480.0,-356255810.63837415,-13619825.692768227,39.12756120710183,-1090.833765464874
12540.0,-356253457.34440416,-13685275.502719035,39.31557087885974,-1090.826560473527
12600.0,-356251092.76989853,-13750724.879334433,39.50357906024368,-1090.8193209512913
12660.0,-356248716.9149469,-13816173.82054258,39.69158574413035,-1090.8120468985317
12720.0,-356246329.77963936,-13881622.324271653,39.87959092339655,-1090.8047383156145
12780.0,-356243931.36406636,-13947070.388449857,40.06759459091919,-1090.7973952029083
12840.0,-356241521.6683188,-14012518.011005415,40.25559673957531,-1090.790017560783
12900.0,-356239100.69248813,-14077965.18986657,40.44359736224203,-1090.7826053896106
12960.0,-356236668.436666,-14143411.922961595,40.631596451796604,-1090.7751586897643
13020.0,-356234224.9009447,-14208858.208218776,40.819594001116386,-1090.7676774616195
13080.0,-356231770.08541685,-14274304.04356643,41.00759000307886,-1090.7601617055534
13140.0,-356229303.9901754,-14339749.426932892,41.195584450561604,-1090.7526114219445
13200.0,-356226826.615314,-14405194.35624652,41.38357733644232,-1090.7450266111732
13260.0,-356224337.9609265,-14470638.829435697,41.571568653598824,-1090.7374072736218
13320.0,-356221838.0271071,-14536082.844428826,41.75955839490905,-1090.7297534096742
13380.0,-356219326.8139507,-14601526.399154337,41.94754655325104,-1090.7220650197164
13440.0,-356216804.3215525,-14666969.49154068,42.135533121502945,-1090.7143421041355
13500.0,-356214270.5500081,-14732412.119516328,42.32351809254306,-1090.7065846633209
13560.0,-356211725.49941355,-14797854.28100978,42.51150145924977,-1090.6987926976633
13620.0,-356209169.16986525,-14863295.973949557,42.69948321450159,-1090.6909662075554
13680.0,-356206601.5614602,-14928737.196264206,42.88746335117715,-1090.6831051933916
13740.0,-356204022.67429566,-14994177.945882292,43.07544186215521,-1090.6752096555679
13800.0,-356201432.5084694,-15059618.22073241,43.26341874031462,-1090.6672795944824
13860.0,-356198831.06407964,-15125058.018743174,43.451393978534384,-1090.6593150105343
13920.0,-356196218.34122497,-15190497.337843224,43.639367569693604,-1090.6513159041253
13980.0,-356193594.3400044,-15255936.175961228,43.82733950667151,-1090.6432822756585
14040.0,-356190959.0605174,-15321374.531025872,44.015309782347444,-1090.6352141255386
14100.0,-356188312.5028638,-15386812.400965868,44.20327838960089,-1090.6271114541719
14160.0,-356185654.6671441,-15452249.783709954,44.39124532131144,-1090.618974261967
14220.0,-356182985.5534589,-15517686.677186895,44.57921057035881,-1090.6108025493338
14280.0,-356180305.16190946,-15583123.079325475,44.767174129622845,-1090.602596316684
14340.0,-356177613.4925973,-15648558.988054505,44.955135991983504,-1090.5943555644312
14400.0,-356174910.5456245,-15713994.401302822,45.14309615032087,-1090.5860802929906
14460.0,-356172196.3210935,-15779429.316999288,45.33105459751517,-1090.577770502779
14520.0,-356169470.8191072,-15844863.73307279,45.51901132644674,-1090.5694261942153
14580.0,-356166734.0397688,-15910297.647452235,45.706966329996035,-1090.56104736772
14640.0,-356163985.9831822,-15975731.058066566,45.89491960104366,-1090.5526340237152
14700.0,-356161226.6494515,-16041163.96284474,46.08287113247032,-1090.5441861626248
