time_s,x,y,vx,vy
1170540.0,-407121884.7837662,2963526.50162737,-7.948744817650525,-956.2798636117456
1170600.0,-407122361.70845526,2906149.709810665,-7.804475546455235,-956.280913778353
1170660.0,-407122829.9769881,2848772.8549839635,-7.660206173556182,-956.2819436122202
1170720.0,-407123289.5893585,2791395.9383672304,-7.515936701415189,-956.2829531133481
1170780.0,-407123740.5455606,2734018.9611804294,-7.371667132494074,-956.2839422817376
1170840.0,-407124182.84558856,2676641.9246435254,-7.227397469254651,-956.2849111173902
1170900.0,-407124616.48943675,2619264.829976482,-7.0831277141587305,-956.285859620307
1170960.0,-407125041.4770996,2561887.6783992634,-6.93885786966812,-956.2867877904897
1171020.0,-407125457.80857176,2504510.471131834,-6.794587938244623,-956.2876956279401
1171080.0,-407125865.48384804,2447133.209394158,-6.650317922350039,-956.2885831326603
1171140.0,-407126264.50292337,2389755.894406198,-6.506047824446164,-956.2894503046522
1171200.0,-407126654.8657928,2332378.527387919,-6.36177764699479,-956.2902971439181
1171260.0,-407127036.57245165,2275001.1095592836,-6.217507392457706,-956.2911236504605
1171320.0,-407127409.6228952,2217623.642140256,-6.0732370632966965,-956.291929824282
1171380.0,-407127774.017119,2160246.1263507986,-5.928966661973544,-956.2927156653855
1171440.0,-407128129.7551187,2102868.5634108754,-5.784696190950027,-956.2934811737739
1171500.0,-407128476.83689016,2045490.954540449,-5.640425652687918,-956.2942263494505
1171560.0,-407128815.2624293,1988113.3009594819,-5.496155049648991,-956.2949511924185
1171620.0,-407129145.03173226,1930735.6038879368,-5.35188438429501,-956.2956557026815
1171680.0,-407129466.1447953,1873357.8645457758,-5.207613659087742,-956.2963398802433
1171740.0,-407129778.60161483,1815980.0841529611,-5.063342876488947,-956.2970037251076
1171800.0,-407130082.4021874,1758602.2639294546,-4.9190720389603815,-956.2976472372785
1171860.0,-407130377.54650974,1701224.405095218,-4.7748011489638005,-956.2982704167603
1171920.0,-407130664.0345787,1643846.5088702124,-4.630530208960954,-956.2988732635573
1171980.0,-407130941.86639124,1586468.5764743988,-4.486259221413589,-956.2994557776742
1172040.0,-407131211.0419445,1529090.6091277383,-4.341988188783452,-956.3000179591156
1172100.0,-407131471.56123585,1471712.6080501913,-4.197717113532281,-956.3005598078867
1172160.0,-407131723.42426264,1414334.574461718,-4.053445998121815,-956.3010813239923
1172220.0,-407131966.6310225,1356956.5095822786,-3.909174845013789,-956.3015825074378
1172280.0,-407132201.1815132,1299578.4146318324,-3.7649036566699325,-956.3020633582288
1172340.0,-407132427.0757326,1242200.2908303386,-3.6206324355519746,-956.3025238763707
1172400.0,-407132644.31367874,1184822.1393977564,-3.4763611841216404,-956.3029640618695
1172460.0,-407132852.8953498,1127443.9615540442,-3.332089904840651,-956.3033839147311
1172520.0,-407133052.8207441,1070065.7585191603,-3.187818600170726,-956.3037834349617
1172580.0,-407133244.0898601,1012687.5315130627,-3.043547272573581,-956.3041626225677
1172640.0,-407133426.70269644,955309.2817557086,-2.8992759245109276,-956.3045214775555
1172700.0,-407133600.6592519,897931.0104670553,-2.755004558444477,-956.3048599999318
1172760.0,-407133765.9595254,840552.7188670593,-2.6107331768359345,-956.3051781897035
1172820.0,-407133922.60351604,783174.4081756771,-2.4664617821470047,-956.3054760468777
1172880.0,-407134070.59122294,725796.0796128644,-2.322190376839388,-956.3057535714617
1172940.0,-407134209.92264557,668417.7343985767,-2.1779189633747826,-956.3060107634626
1173000.0,-407134340.5977834,611039.3737527688,-2.033647544214883,-956.3062476228882
1173060.0,-407134462.61663604,553660.9988953955,-1.8893761218213823,-956.3064641497464
1173120.0,-407134575.97920334,496282.61104641075,-1.7451046986559688,-956.3066603440448
1173180.0,-407134680.68548524,438904.2114257681,-1.6008332771803295,-956.3068362057917
1173240.0,-407134776.73548186,381525.8012534206,-1.456561859856148,-956.3069917349953
1173300.0,-407134864.1291934,324147.3817493209,-1.3122904491451055,-956.3071269316641
1173360.0,-407134942.86662036,266768.95413342107,-1.16801904750888,-956.3072417958067
1173420.0,-407135012.9477632,209390.51962567266,-1.0237476574091473,-956.3073363274319
1173480.0,-407135074.37262267,152012.07944602676,-0.87947628130758,-956.3074105265488
1173540.0,-407135127.1411995,94633.63481443384,-0.7352049216658485,-956.3074643931665
1173600.0,-407135171.25349486,37255.186950843854,-0.5909335809456202,-956.3074979272942
1173660.0,-407135206.70950973,-20123.262924793802,-0.44666226160856026,-956.3075111289417
1173720.0,-407135233.50924546,-77501.7135925303,-0.3023909661163311,-956.3075039981184
1173780.0,-407135251.6527034,-134880.1638324174,-0.1581196969305925,-956.3074765348342
1173840.0,-407135261.13988525,-192258.61242450745,-0.013848456513001817,-956.3074287390994
1173900.0,-407135261.97079265,-249637.05814885342,0.13042275267478615,-956.307360610924
1173960.0,-407135254.14542747,-307015.49978550884,0.27469392817111904,-956.3072721503185
1174020.0,-407135237.6637918,-364393.936114528,0.4189650675143469,-956.3071633572932
1174080.0,-407135212.5258877,-421772.3659159656,0.5632361682428224,-956.3070342318592
1174140.0,-407135178.73171765,-479150.7879698771,0.7075072278949005,-956.3068847740274
1174200.0,-407135136.281284,-536529.2010563188,0.8517782440089384,-956.3067149838087
1174260.0,-407135085.17458934,-593907.6039553473,0.9960492141232958,-956.3065248612144
1174320.0,-407135025.4116365,-651285.9954470202,1.1403201357763346,-956.306314406256
1174380.0,-407134956.9924283,-708664.3743113956,1.2845910065064194,-956.3060836189452
1174440.0,-407134879.9169679,-766042.7393285322,1.4288618238519166,-956.3058324992937
1174500.0,-407134794.1852585,-823421.0892784898,1.573132585351195,-956.3055610473135
1174560.0,-407134699.7973034,-880799.4229413286,1.7174032885426258,-956.3052692630168
1174620.0,-407134596.75310606,-938177.7390971096,1.861673930964582,-956.304957146416
1174680.0,-407134485.0526702,-995556.0365258947,2.005944510155439,-956.3046246975234
1174740.0,-407134364.69599956,-1052934.314007746,2.1502150236535753,-956.3042719163519
1174800.0,-407134235.68309814,-1110312.570322727,2.2944854689973697,-956.3038988029143
1174860.0,-407134098.01397,-1167690.804250902,2.438755843725204,-956.3035053572236
1174920.0,-407133951.6886194,-1225069.0145723354,2.583026145375462,-956.303091579293
1174980.0,-407133796.7070507,-1282447.200067093,2.7272963714865304,-956.3026574691359
1175040.0,-407133633.0692684,-1339825.359515241,2.8715665195967968,-956.3022030267658
1175100.0,-407133460.77527726,-1397203.4916968471,3.015836587244651,-956.3017282521967
1175160.0,-407133279.825082,-1454581.595391979,3.160106571968485,-956.3012331454422
1175220.0,-407133090.2186877,-1511959.6693807056,3.3043764713066928,-956.3007177065166
1175280.0,-407132891.95609945,-1569337.7124430966,3.4486462827976703,-956.300181935434
1175340.0,-407132685.03732246,-1626715.7233592225,3.592916003979815,-956.299625832209
1175400.0,-407132469.46236223,-1684093.700909155,3.737185632391527,-956.2990493968562
1175460.0,-407132245.2312243,-1741471.6438729663,3.8814551655712073,-956.2984526293903
1175520.0,-407132012.3439144,-1798849.5510307297,4.025724601057259,-956.2978355298264
1175580.0,-407131770.80043834,-1856227.4211625191,4.169993936388088,-956.2971980981797
1175640.0,-407131520.6008022,-1913605.25304841,4.3142631691021,-956.2965403344654
1175700.0,-407131261.74501204,-1970983.0454684778,4.458532296737705,-956.295862238699
1175760.0,-407130994.23307425,-2028360.7972027997,4.602801316833312,-956.2951638108962
1175820.0,-407130718.0649952,-2085738.5070314535,4.747070226927334,-956.2944450510728
1175880.0,-407130433.2407816,-2143116.173734518,4.891339024558184,-956.2937059592449
1175940.0,-407130139.7604401,-2200493.7960920725,5.035607707264278,-956.2929465354288
1176000.0,-407129837.62397766,-2257871.372884198,5.179876272584033,-956.2921667796408
1176060.0,-407129526.8314013,-2315248.9028909765,5.324144718055867,-956.2913666918973
1176120.0,-407129207.3827182,-2372626.38489249,5.4684130412182,-956.2905462722154
1176180.0,-407128879.27793574,-2430003.817668823,5.612681239609455,-956.2897055206117
1176240.0,-407128542.51706135,-2487381.20000006,5.7569493107680545,-956.2888444371034
1176300.0,-407128197.1001027,-2544758.530666286,5.901217252232422,-956.2879630217078
1176360.0,-407127843.0270676,-2602135.8084475887,6.045485061540986,-956.2870612744423
1176420.0,-407127480.2979639,-2659513.032124055,6.1897527362321725,-956.2861391953245
1176480.0,-407127108.9127997,-2716890.2004757747,6.334020273844411,-956.2851967843723
1176540.0,-407126728.8715833,-2774267.312282837,6.478287671916132,-956.2842340416036
