time_s,x,y,vx,vy
3900.0,356476150.44097036,4257072.645359734,-12.230379735233786,1091.5083992419911
3960.0,356475410.973697,4322563.081907217,-12.418529142566673,1091.5061350581889
4020.0,356474660.2174732,4388053.381566716,-12.606678079028836,1091.5038363092447
4080.0,356473898.17232746,4453543.5422643265,-12.794826537486646,1091.5015029952742
4140.0,356473124.83828866,4519033.561926149,-12.982974510806512,1091.4991351163953
4200.0,356472340.21538615,4584523.438478293,-13.171121991854877,1091.4967326727274
4260.0,356471544.3036496,4650013.169846876,-13.359268973498217,1091.4942956643915
4320.0,356470737.1031093,4715502.753958019,-13.54741544860305,1091.4918240915104
4380.0,356469918.61379576,4780992.188737856,-13.735561410035931,1091.4893179542087
4440.0,356469088.83574003,4846481.472112524,-13.923706850663446,1091.486777252613
4500.0,356468247.76897365,4911970.6020081695,-14.111851763352227,1091.484201986851
4560.0,356467395.41352844,4977459.576350946,-14.299996140968942,1091.4815921570528
4620.0,356466531.7694367,5042948.393067015,-14.488139976380294,1091.4789477633499
4680.0,356465656.83673126,5108437.050082548,-14.676283262453033,1091.4762688058756
4740.0,356464770.6154452,5173925.54532372,-14.864425992053944,1091.4735552847649
4800.0,356463873.10561216,5239413.876716719,-15.052568158049855,1091.4708072001547
4860.0,356462964.3072662,5304902.042187738,-15.240709753307634,1091.4680245521834
4920.0,356462044.2204417,5370390.0396629805,-15.428850770694194,1091.4652073409914
4980.0,356461112.84517366,5435877.867068657,-15.616991203076484,1091.4623555667206
5040.0,356460170.18149734,5501365.522330986,-15.805131043321504,1091.459469229515
5100.0,356459216.22944844,5566853.003376198,-15.993270284296292,1091.4565483295198
5160.0,356458250.9890632,5632340.308130529,-16.18140891886793,1091.4535928668824
5220.0,356457274.46037817,5697827.434520224,-16.36954693990355,1091.450602841752
5280.0,356456286.6434304,5763314.380471539,-16.55768434027032,1091.447578254279
5340.0,356455287.5382573,5828801.143910737,-16.745821112835465,1091.4445191046161
5400.0,356454277.1448968,5894287.722764092,-16.933957250466243,1091.4414253929174
5460.0,356453255.4633872,5959774.114957886,-17.122092746029967,1091.4382971193388
5520.0,356452222.4937672,6025260.318418412,-17.310227592393996,1091.4351342840382
5580.0,356451178.23607606,6090746.33107197,-17.498361782425736,1091.431936887175
5640.0,356450122.6903533,6156232.150844872,-17.68649530899264,1091.4287049289103
5700.0,356449055.8566389,6221717.775663438,-17.87462816496221,1091.425438409407
5760.0,356447977.73497343,6287203.203454,-18.062760343201997,1091.4221373288299
5820.0,356446888.3253977,6352688.4321428975,-18.250891836579605,1091.4188016873452
5880.0,356445787.627953,6418173.459656481,-18.439022637962683,1091.4154314851212
5940.0,356444675.64268106,6483658.283921111,-18.627152740218936,1091.4120267223277
6000.0,356443552.3696241,6549142.90286316,-18.815282136216116,1091.4085873991364
6060.0,356442417.80882466,6614627.314409007,-19.00341081882203,1091.4051135157208
6120.0,356441271.9603258,6680111.516485046,-19.191538780904533,1091.401605072256
6180.0,356440114.8241709,6745595.507017678,-19.37966601533154,1091.3980620689188
6240.0,356438946.40040386,6811079.283933315,-19.567792514971014,1091.3944845058877
6300.0,356437766.68906903,6876562.845158383,-19.75591827269097,1091.390872383343
6360.0,356436575.6902111,6942046.188619316,-19.94404328135948,1091.387225701467
6420.0,356435373.40387523,7007529.312242558,-20.132167533844676,1091.3835444604435
6480.0,356434159.83010703,7073012.213954568,-20.320291023014736,1091.379828660458
6540.0,356432934.9689525,7138494.891681813,-20.5084137417379,1091.376078301698
6600.0,356431698.820458,7203977.343350772,-20.696535682882466,1091.3722933843524
6660.0,356430451.3846705,7269459.566887935,-20.884656839316783,1091.3684739086118
6720.0,356429192.66163725,7334941.560219805,-21.07277720390926,1091.364619874669
6780.0,356427922.651406,7400423.321272895,-21.26089676952837,1091.3607312827182
6840.0,356426641.3540249,7465904.84797373,-21.449015529042633,1091.3568081329556
6900.0,356425348.7695425,7531386.138248849,-21.63713347532064,1091.3528504255787
6960.0,356424044.89800787,7596867.1900248,-21.825250601231033,1091.3488581607871
7020.0,356422729.73947036,7662348.001228143,-22.01336689964252,1091.3448313387821
7080.0,356421403.2939799,7727828.569785453,-22.201482363423864,1091.3407699597667
7140.0,356420065.56158674,7793308.893623315,-22.389596985443895,1091.3366740239455
7200.0,356418716.5423416,7858788.970668326,-22.5777107585715,1091.332543531525
7260.0,356417356.23629564,7924268.798847097,-22.76582367567563,1091.3283784827136
7320.0,356415984.64350045,7989748.376086251,-22.9539357296253,1091.324178877721
7380.0,356414601.76400805,8055227.700312423,-23.142046913289587,1091.319944716759
7440.0,356413207.5978708,8120706.769452261,-23.330157219537632,1091.315676000041
7500.0,356411802.14514166,8186185.581432426,-23.518266641238643,1091.3113727277823
7560.0,356410385.40587384,8251664.134179594,-23.70637517126189,1091.3070349001998
7620.0,356408957.38012105,8317142.42562045,-23.894482802476706,1091.302662517512
7680.0,356407518.0679375,8382620.453681694,-24.082589527752493,1091.2982555799395
7740.0,356406067.4693777,8448098.216290042,-24.27069533995872,1091.2938140877043
7800.0,356404605.5844967,8513575.711372219,-24.458800231964922,1091.2893380410303
7860.0,356403132.41334987,8579052.936854966,-24.6469041966407,1091.284827440143
7920.0,356401647.95599306,8644529.890665036,-24.83500722685573,1091.2802822852702
7980.0,356400152.2124826,8710006.570729198,-25.023109315479747,1091.2757025766407
8040.0,356398645.18287516,8775482.974974232,-25.21121045538256,1091.2710883144853
8100.0,356397126.8672279,8840959.101326935,-25.399310639434045,1091.2664394990368
8160.0,356395597.2655984,8906434.947714116,-25.587409860504152,1091.2617561305294
8220.0,356394056.3780446,8971910.512062598,-25.775508111462898,1091.2570382091992
8280.0,356392504.20462495,9037385.792299218,-25.963605385180372,1091.252285735284
8340.0,356390940.74539834,9102860.786350831,-26.151701674526738,1091.2474987090234
8400.0,356389366.00042397,9168335.492144302,-26.339796972372227,1091.2426771306584
8460.0,356387779.9697616,9233809.90760651,-26.527891271587148,1091.2378210004324
8520.0,356386182.65347135,9299284.030664353,-26.715984565041875,1091.2329303185902
8580.0,356384574.05161375,9364757.85924474,-26.904076845606866,1091.228005085378
8640.0,356382954.16424984,9430231.391274597,-27.09216810615265,1091.2230453010445
8700.0,356381322.991441,9495704.624680866,-27.28025833954982,1091.2180509658394
8760.0,356379680.5332491,9561177.557390498,-27.468347538669065,1091.2130220800145
8820.0,356378026.78973633,9626650.187330466,-27.65643569638113,1091.2079586438233
8880.0,356376361.76096547,9692122.512427755,-27.84452280555685,1091.202860657521
8940.0,356374685.4469996,9757594.530609367,-28.03260885906713,1091.1977281213644
9000.0,356372997.84790236,9823066.239802318,-28.22069384978295,1091.1925610356125
9060.0,356371298.9637376,9888537.63793364,-28.40877777057538,1091.1873594005256
9120.0,356369588.79456985,9954008.722930381,-28.596860614315556,1091.1821232163659
9180.0,356367867.3404639,10019479.492719604,-28.784942373874696,1091.1768524833972
9240.0,356366134.60148495,10084949.945228389,-28.9730230421241,1091.1715472018852
9300.0,356364390.57769877,10150420.07838383,-29.16110261193515,1091.1662073720977
9360.0,356362635.2691715,10215889.890113039,-29.3491810761793,1091.1608329943033
9420.0,356360868.6759696,10281359.378343144,-29.537258427728094,1091.1554240687733
9480.0,356359090.79816014,10346828.54100129,-29.725334659453154,1091.14998059578
9540.0,356357301.63581043,10412297.376014637,-29.913409764226184,1091.1445025755982
9600.0,356355501.1889884,10477765.88131036,-30.101483734918972,1091.1389900085035
9660.0,356353689.45776224,10543234.054815656,-30.289556564403384,1091.1334428947741
9720.0,356351866.44220066,10608701.894457733,-30.477628245551376,1091.1278612346896
9780.0,356350032.1423727,10674169.398163818,-30.665698771234986,1091.122245028531
9840.0,356348186.55834806,10739636.563861156,-30.853768134326337,1091.116594276582
9900.0,356346329.6901966,10805103.389477007,-31.041836327697638,1091.1109089791266
9960.0,356344461.53798866,10870569.87293865,-31.22990334422118,1091.105189136452
10020.0,356342582.1017952,10936036.01217338,-31.417969176769347,1091.0994347488463
10080.0,356340691.3816874,11001501.805108512,-31.606033818214602,1091.0936458165993
10140.0,356338789.377737,11066967.249671374,-31.794097261429503,1091.087822340003
10200.0,356336876.090016,11132432.343789313,-31.982159499286688,1091.0819643193508
10260.0,356334951.518597,11197897.085389696,-32.17022052465889,1091.0760717549383
10320.0,356333015.663553,11263361.472399905,-32.35828033041892,1091.070144647062
10380.0,356331068.52495736,11328825.502747342,-32.546338909439704,1091.064182996021
10440.0,356329110.1028839,11394289.174359426,-32.73439625459422,1091.0581868021154
10500.0,356327140.3974068,11459752.485163596,-32.92245235875558,1091.0521560656478
10560.0,356325159.4086008,11525215.433087304,-33.11050721479694,1091.046090786922
10620.0,356323167.136541,11590678.016058026,-33.298560815591586,1091.0399909662437
10680.0,356321163.58130294,11656140.232003253,-33.48661315401288,1091.0338566039204
10740.0,356319148.74296254,11721602.078850497,-33.674664222934275,1091.0276877002611
10800.0,356317122.62159616,11787063.554527285,-33.86271401522932,1091.021484255577
10860.0,356315085.2172807,11852524.656961165,-34.05076252377167,1091.0152462701803
10920.0,356313036.5300933,11917985.384079706,-34.23880974143504,1091.008973744386
10980.0,356310976.5601117,11983445.733810492,-34.426855661093285,1091.0026666785095
11040.0,356308905.30741394,12048905.704081127,-34.614900275620315,1090.9963250728692
11100.0,356306822.7720786,12114365.292819235,-34.80294357789016,1090.9899489277846
11160.0,356304728.95418453,12179824.497952461,-34.990985560776934,1090.983538243577
11220.0,356302623.8538112,12245283.317408465,-35.179026217154856,1090.9770930205696
11280.0,356300507.4710384,12310741.749114929,-35.36706553989824,1090.970613259087
11340.0,356298379.80594635,12376199.790999554,-35.5551035218815,1090.9640989594561
11400.0,356296240.8586157,12441657.440990062,-35.743140155979134,1090.957550122005
11460.0,356294090.62912756,12507114.697014194,-35.931175435065754,1090.9509667470636
11520.0,356291929.1175634,12572571.55699971,-36.119209352016064,1090.9443488349639
11580.0,356289756.32400525,12638028.018874388,-36.30724189970488,1090.9376963860393
11640.0,356287572.2485354,12703484.080566032,-36.4952730710071,1090.9310094006253
11700.0,356285376.89123666,12768939.740002463,-36.68330285879773,1090.9242878790587
11760.0,356283170.2521923,12834394.99511152,-36.871331255951894,1090.9175318216783
11820.0,356280952.3314859,12899849.843821064,-37.05935825534479,1090.9107412288247
11880.0,356278723.12920165,12965304.284058977,-37.24738384985174,1090.90391610084
11940.0,356276482.64542395,13030758.313753163,-37.43540803234815,1090.8970564380681
12000.0,356274230.88023776,13096211.930831544,-37.62343079570955,1090.8901622408548
12060.0,356271967.83372843,13161665.133222064,-37.81145213281157,1090.8832335095474
12120.0,356269693.5059818,13227117.918852689,-37.99947203652992,1090.8762702444953
12180.0,356267407.89708406,13292570.285651403,-38.187490499740456,1090.8692724460493
12240.0,356265111.0071218,13358022.231546214,-38.37550751531911,1090.8622401145622
12300.0,356262802.8361822,13423473.75446515,-38.56352307614192,1090.8551732503881
12360.0,356260483.3843526,13488924.85233626,-38.75153717508504,1090.8480718538833
12420.0,356258152.6517211,13554375.523087615,-38.93954980502474,1090.8409359254056
12480.0,356255810.638376,13619825.764647309,-39.12756095883738,1090.8337654653146
12540.0,356253457.344406,13685275.574943453,-39.31557062939943,1090.826560473972
12600.0,356251092.76990044,13750724.951904185,-39.50357880958749,1090.8193209517406
12660.0,356248716.9149489,13816173.893457662,-39.691585492278236,1090.812046898985
12720.0,356246329.7796414,13881622.397532063,-39.879590670348485,1090.8047383160722
12780.0,356243931.36406845,13947070.46205559,-40.06759433667514,1090.7973952033703
12840.0,356241521.66832095,14012518.084956467,-40.25559648413524,1090.7900175612494
12900.0,356239100.6924903,14077965.264162939,-40.4435971056059,1090.7826053900812
12960.0,356236668.4366682,14143411.997603275,-40.631596193964384,1090.7751586902393
13020.0,356234224.900947,14208858.283205766,-40.819593742088045,1090.7676774620988
