time_s,x,y,vx,vy
9000.0,-61629555.61613857,-77497603.71611854,-302.6942958091313,-2502.933919545709
9060.0,-61647671.856947295,-77647722.49629146,-301.18130854669556,-2501.0260439278677
9120.0,-61665697.48217448,-77797726.91620782,-299.67377163640083,-2499.121909021815
9180.0,-61683632.81798143,-77947617.19995578,-298.1716564507836,-2497.2215030163256
9240.0,-61701478.188817754,-78097393.5709161,-296.67493456031497,-2495.324814142928
9300.0,-61719233.91743319,-78247056.25176473,-295.1835777317141,-2493.4318306758178
9360.0,-61736900.32488931,-78396605.46447533,-293.69755792627865,-2491.542540931771
9420.0,-61754477.73057118,-78546041.43032186,-292.2168472982321,-2489.6569332700524
9480.0,-61771966.452198856,-78695364.3698811,-290.74141819308716,-2487.7749960923265
9540.0,-61789366.805838816,-78844574.50303517,-289.2712431460262,-2485.896717842562
9600.0,-61806679.105915315,-78993672.04897416,-287.8062948802977,-2484.0220870069393
9660.0,-61823903.665221594,-79142657.22619852,-286.3465463056283,-2482.1510921137537
9720.0,-61841040.79493103,-79291530.25252172,-284.89197051665127,-2480.283721733318
9780.0,-61858090.804608196,-79440291.34507269,-283.4425407913503,-2478.4199644778637
9840.0,-61875054.002219796,-79588940.7202983,-281.9982305895189,-2476.559809001442
9900.0,-61891930.694145545,-79737478.593966,-280.559013551235,-2474.70324399982
9960.0,-61908721.185188934,-79885905.18116619,-279.1248634953507,-2472.850258210381
10020.0,-61925425.77858791,-80034220.69631472,-277.6957544179972,-2471.0008404120185
10080.0,-61942044.77602546,-80182425.3531555,-276.2716604911039,-2469.1549794250313
10140.0,-61958578.47764014,-80330519.36476283,-274.85255606093295,-2467.312664111018
10200.0,-61975027.18203646,-80478502.94354397,-273.4384156466276,-2465.4738833727697
10260.0,-61991391.18629524,-80626376.30124159,-272.02921393877523,-2463.6386261541606
10320.0,-62007670.78598384,-80774139.6489362,-270.6249257979841,-2461.80688144004
10380.0,-62023866.27516631,-80921793.19704863,-269.2255262534744,-2459.97863825612
10440.0,-62039977.9464135,-81069337.1553425,-267.83099050168323,-2458.153885668866
10500.0,-62056006.09081301,-81216771.7329266,-266.44129390488274,-2456.332612785384
10560.0,-62071950.99797913,-81364097.1382574,-265.05641198981215,-2454.5148087533044
10620.0,-62087812.95606263,-81511313.57914141,-263.676320446323,-2452.700462760673
10680.0,-62103592.251760565,-81658421.26273766,-262.3009951260377,-2450.8895640358314
10740.0,-62119289.17032588,-81805420.39556007,-260.930412041021,-2449.082101847305
10800.0,-62134903.995577045,-81952311.18347986,-259.5645473624642,-2447.2780655036827
10860.0,-62150437.00990752,-82099093.831728,-258.20337741938283,-2445.477444353503
10920.0,-62165888.494295225,-82245768.54489753,-256.84687869732596,-2443.6802277851334
10980.0,-62181258.728311874,-82392335.52694602,-255.49502783709872,-2441.886405226654
11040.0,-62196547.99013226,-82538794.9811979,-254.1478016334969,-2440.095966145736
11100.0,-62211756.55654343,-82685147.11034681,-252.80517703405377,-2438.308900049523
11160.0,-62226884.70295387,-82831392.11645806,-251.46713113779902,-2436.5251964845097
11220.0,-62241932.70340248,-82977530.20097089,-250.13364119402945,-2434.7448450364213
11280.0,-62256900.830567636,-83123561.56470087,-248.80468460109176,-2432.967835330092
11340.0,-62271789.35577603,-83269486.40784222,-247.48023890517683,-2431.194157029341
11400.0,-62286598.549011536,-83415304.92997016,-246.1602817991255,-2429.4237998368517
11460.0,-62301328.67892397,-83561017.33004323,-244.8447911212459,-2427.6567534940473
11520.0,-62315980.01283779,-83706623.80640562,-243.53374485414196,-2425.8930077809673
11580.0,-62330552.8167607,-83852124.55678949,-242.22712112355325,-2424.1325525161433
11640.0,-62345047.3553922,-83997519.77831724,-240.92489819720564,-2422.3753775564746
11700.0,-62359463.89213212,-84142809.66750385,-239.62705448367305,-2420.6214727971023
11760.0,-62373802.68908897,-84287994.42025915,-238.33356853124997,-2418.8708281712857
11820.0,-62388064.00708834,-84433074.23189008,-237.04441902683462,-2417.1234336502744
11880.0,-62402248.10568116,-84578049.29710303,-235.7595847948227,-2415.3792792431836
11940.0,-62416355.24315191,-84722919.81000605,-234.4790447960117,-2413.6383549968677
12000.0,-62430385.6765268,-84867685.96411113,-233.20277812651534,-2411.9006509957926
12060.0,-62444339.66158182,-85012347.95233646,-231.93076401668847,-2410.1661573619094
12120.0,-62458217.452850804,-85156905.96700867,-230.66298183006194,-2408.4348642545274
12180.0,-62472019.30363335,-85301360.19986504,-229.39941106228747,-2406.7067618701863
12240.0,-62485745.46600274,-85445710.8420558,-228.1400313400926,-2404.981840442528
12300.0,-62499396.190813765,-85589958.08414626,-226.88482242024517,-2403.260090242171
12360.0,-62512971.72771049,-85734102.11611912,-225.63376418852775,-2401.5415015765775
12420.0,-62526472.325133994,-85878143.12737659,-224.38683665872142,-2399.8260647899306
12480.0,-62539898.23032997,-86022081.30674265,-223.14401997159922,-2398.113770263002
12540.0,-62553249.68935635,-86165916.84246524,-221.9052943939289,-2396.4046084130255
12600.0,-62566526.94709084,-86309649.92221838,-220.67064031748492,-2394.698569693567
12660.0,-62579730.247238375,-86453280.73310442,-219.4400382580697,-2392.995644594397
12720.0,-62592859.83233852,-86596809.46165618,-218.2134688545439,-2391.29582364136
12780.0,-62605915.94377285,-86740236.2938391,-216.99091286786566,-2389.599097396247
